Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
8-November-2012,365.00,375.90,350.00,374.75,370.371164256281813040,247540,3865,91681678.00,105943,42.80,25.90,9.75
7-November-2012,366.20,370.90,365.75,367.50,368.534538156069911877,116089,2424,42782806.00,37120,31.98,5.15,1.30
6-November-2012,363.00,367.00,361.75,365.95,364.950619312436804853,79120,1544,28874893.00,24157,30.53,5.25,2.95
5-November-2012,364.10,367.65,360.40,362.80,363.641928619045177170,78004,2527,28365525.00,24065,30.85,7.25,-1.30
2-November-2012,369.80,372.95,358.65,364.95,366.374789972393101480,655271,14984,240074775.00,122570,18.71,14.30,-4.85
1-November-2012,351.00,375.00,348.80,361.40,360.539196038432935006,669634,13026,241429304.00,212626,31.75,26.20,10.40
31-October-2012,349.00,355.20,348.10,350.80,352.079625507558338633,163528,3333,57574877.00,53541,32.74,7.10,1.80
30-October-2012,346.70,348.70,342.10,347.45,346.003584492932115218,163203,2756,56468823.00,42511,26.05,6.60,0.75
29-October-2012,337.70,345.35,337.70,344.75,343.290293930472121012,142993,2800,49088109.00,40434,28.28,7.65,7.05
26-October-2012,340.70,340.70,335.10,336.15,336.139991728701406120,343356,3204,115415683.00,298784,87.02,5.60,-4.55
25-October-2012,342.00,347.85,339.10,339.90,342.354573329088685220,119366,2616,40865496.00,80848,67.73,8.75,-2.10
23-October-2012,343.90,344.95,341.10,342.80,342.938483135505057468,79783,2200,27360661.00,47778,59.88,3.85,-1.10
22-October-2012,345.00,347.00,341.85,343.40,344.258223736925887543,93601,2221,32222914.00,56103,59.94,5.15,-1.60
19-October-2012,346.00,349.70,343.50,344.45,347.639981814338293849,345327,2413,120049472.00,284334,82.34,6.20,-1.55
18-October-2012,352.70,352.80,345.00,346.25,348.632727045440340021,111993,2895,39044425.00,57480,51.32,7.80,-6.45
17-October-2012,354.90,355.60,351.00,353.20,353.969968889547311168,47251,990,16725435.00,20413,43.20,4.60,-1.70
16-October-2012,358.00,358.00,351.05,352.10,353.537724747543854847,73082,1465,25837244.00,27771,38.00,6.95,-5.90
15-October-2012,350.90,353.95,350.90,352.95,352.290459950225827265,54245,1360,19109996.00,16495,30.41,3.05,2.05
12-October-2012,355.00,356.95,348.30,351.65,353.053281110191953809,177699,4224,62737215.00,80764,45.45,8.65,-3.35
11-October-2012,361.10,364.40,358.00,358.85,360.455391563634548925,80153,2160,28891581.00,28855,36.00,6.40,-2.25
10-October-2012,364.00,365.75,360.20,361.05,362.523918652299286689,65890,1878,23886701.00,21965,33.34,5.55,-2.95
9-October-2012,367.80,368.80,361.15,367.35,364.571754364907162048,108307,2274,39485673.00,39501,36.47,7.65,-0.45
8-October-2012,375.00,375.00,364.50,365.65,367.160418109690825514,79405,2141,29154373.00,35983,45.32,10.50,-9.35
5-October-2012,384.00,384.00,369.50,373.80,375.819138386954605553,108912,1757,40931214.00,17806,16.35,14.50,-10.20
4-October-2012,384.00,384.65,377.00,383.05,382.001819868683985155,56048,1447,21410438.00,23567,42.05,7.65,-0.95
3-October-2012,384.25,387.00,379.75,380.85,383.439142274883226027,55449,1259,21261317.00,20501,36.97,7.25,-3.40
1-October-2012,380.00,386.00,377.25,383.50,383.413765592156742409,65177,1594,24989759.00,24621,37.78,8.75,3.50
28-September-2012,378.00,383.70,378.00,381.30,380.978015273828588859,91791,1385,34970353.00,51426,56.03,5.70,3.30
27-September-2012,380.05,380.05,373.50,375.70,375.724552752566759570,41979,1195,15772541.00,20714,49.34,6.55,-4.35
26-September-2012,379.85,381.00,377.55,379.70,379.468796992481203007,45220,876,17159579.00,14576,32.23,3.45,-0.15
25-September-2012,381.00,382.00,375.50,377.05,379.252311384007339967,42507,1076,16120878.00,18945,44.57,6.50,-3.95
24-September-2012,376.70,383.00,371.75,380.45,378.844699169085994594,99890,2169,37842797.00,41773,41.82,11.25,3.75
21-September-2012,374.75,381.55,372.30,377.50,378.039231528019164826,106445,2365,40240386.00,45664,42.90,9.25,2.75
20-September-2012,369.00,375.90,367.55,373.05,372.796759247140127221,76402,1856,28482418.00,23317,30.52,8.35,4.05
18-September-2012,384.00,384.05,368.40,369.60,372.874556213017751479,135200,4409,50412640.00,55502,41.05,15.65,-14.40
17-September-2012,392.00,393.95,380.60,384.15,384.222875562898888780,61734,1516,23719615.00,28766,46.60,13.35,-7.85
14-September-2012,394.00,395.00,387.30,390.05,391.092695339404607025,104536,2373,40883266.00,54181,51.83,7.70,-3.95
13-September-2012,386.05,389.35,385.05,387.20,387.164415126733836352,66399,1601,25707330.00,17062,25.70,4.30,1.15
12-September-2012,378.10,385.00,375.00,384.15,381.291145914095208559,96735,2903,36884199.00,39073,40.39,10.00,6.05
11-September-2012,374.90,377.50,372.50,374.85,374.613193099409936489,44402,1035,16633575.00,12713,28.63,5.00,-0.05
10-September-2012,380.60,381.90,375.00,376.15,377.513200922515576055,58102,2445,21934272.00,26691,45.94,6.90,-4.45
8-September-2012,377.20,382.85,377.20,380.60,380.712849904477116039,12039,215,4583402.00,4246,35.27,5.65,3.40
7-September-2012,381.50,385.00,377.25,377.75,380.824133742547450602,107849,2655,41071502.00,35979,33.36,7.75,-3.75
6-September-2012,363.00,378.90,361.00,377.50,374.242749454392092472,244223,4937,91398687.00,68985,28.25,17.90,14.50
5-September-2012,362.10,363.90,358.00,361.50,360.750922509225092250,88888,1429,32066428.00,36761,41.36,5.90,-0.60
4-September-2012,365.05,365.05,360.60,363.20,363.000750133952491516,27995,858,10162206.00,5417,19.35,4.45,-1.85
3-September-2012,368.00,368.00,361.95,364.50,364.611825701507895674,50534,923,18425294.00,22170,43.87,6.05,-3.50
31-August-2012,366.00,373.00,361.00,367.60,367.595251012731481481,110592,3514,40653094.00,35605,32.19,12.00,1.60
30-August-2012,365.00,370.00,362.50,369.10,368.458220486111111111,115200,2232,42446387.00,68868,59.78,7.50,4.10
29-August-2012,364.00,369.00,361.50,364.60,366.463724454236830864,88958,2281,32599880.00,30068,33.80,7.50,0.60
28-August-2012,360.00,364.75,359.15,363.60,363.258686222778696954,67089,1677,24370662.00,23168,34.53,5.60,3.60
27-August-2012,366.00,366.05,360.00,361.10,362.455283267457180500,37950,1200,13755178.00,12091,31.86,6.05,-4.90
24-August-2012,363.00,366.45,360.70,365.00,364.172425534434772310,67548,2190,24599119.00,19710,29.18,5.75,2.00
23-August-2012,356.20,366.70,356.20,363.45,363.545779149502175962,154874,4440,56303789.00,72805,47.01,10.50,7.25
22-August-2012,357.00,357.00,350.40,354.20,354.138390185517654099,46788,1495,16569427.00,11909,25.45,6.60,-2.80
21-August-2012,352.50,358.55,351.00,355.40,355.452458505636435733,70612,1745,25099209.00,22669,32.10,7.55,2.90
17-August-2012,353.60,354.50,347.50,353.65,352.377278561020563741,103629,1644,36516505.00,54975,53.05,7.00,0.05
16-August-2012,356.00,356.00,347.10,349.55,349.587996330756126326,53417,1612,18673942.00,20276,37.96,8.90,-6.45
14-August-2012,355.00,357.50,352.20,355.20,355.487155122113861798,59985,1252,21323897.00,35164,58.62,5.30,0.20
13-August-2012,348.80,355.90,347.45,354.95,352.399907733878142814,60694,1587,21388560.00,20733,34.16,8.45,6.15
10-August-2012,345.00,350.55,343.25,349.35,346.758169140691431209,41161,1235,14272913.00,13914,33.80,7.30,4.35
9-August-2012,353.40,355.00,345.00,345.75,350.170978472569330736,58019,2550,20316570.00,16523,28.48,10.00,-7.65
8-August-2012,353.80,353.80,347.20,350.10,349.733345615893633027,65133,1594,22779182.00,25310,38.86,6.60,-3.70
7-August-2012,348.80,350.60,345.20,347.80,347.559850028937369467,79482,1922,27624752.00,24005,30.20,5.40,-1.00
6-August-2012,348.00,349.15,342.60,344.95,346.536919533397726428,67295,1690,23320202.00,19382,28.80,6.55,-3.05
3-August-2012,339.70,347.90,335.60,347.00,342.645667025349715973,159844,3659,54769854.00,73759,46.14,12.30,7.30
2-August-2012,338.95,341.70,337.00,340.05,339.500973533100125404,60604,1231,20575117.00,28905,47.69,4.70,1.10
1-August-2012,343.40,343.40,335.80,339.65,338.605558779638534239,96496,2093,32674082.00,38396,39.79,7.60,-3.75
31-July-2012,338.80,343.25,336.50,339.90,340.039670685621738348,889120,3381,302336072.00,773914,87.04,6.75,1.10
30-July-2012,335.15,337.25,325.60,334.20,330.805197037323493552,186183,4084,61590304.00,55466,29.79,11.65,-0.95
27-July-2012,336.00,337.00,331.70,334.25,334.307919858573954036,84850,2268,28366027.00,28434,33.51,5.30,-1.75
26-July-2012,340.60,341.25,328.00,330.05,333.248246118161155206,193143,3918,64364566.00,60708,31.43,13.25,-10.55
25-July-2012,345.25,347.00,335.10,339.00,339.033012394743486995,455435,7638,154407500.00,180339,39.60,11.90,-6.25
24-July-2012,353.00,353.00,341.00,346.00,345.755605044915343201,400086,10083,138331977.00,103345,25.83,12.00,-7.00
23-July-2012,362.70,362.70,353.25,356.45,358.006750859443187688,56141,1602,20098857.00,23558,41.96,9.45,-6.25
20-July-2012,369.90,370.35,362.25,363.20,365.211055360708831870,59591,1738,21763292.00,21126,35.45,8.10,-6.70
19-July-2012,366.00,369.40,365.10,368.60,368.415779464301583634,112526,2192,41456354.00,60486,53.75,4.30,2.60
18-July-2012,364.10,366.80,362.60,364.10,364.694063781980056226,283497,3894,103389673.00,185222,65.33,4.20,0.00
17-July-2012,357.00,364.00,353.15,362.35,359.874931405530503662,377217,4685,135750942.00,240082,63.65,10.85,5.35
16-July-2012,359.50,360.90,354.25,355.55,356.613406079501169134,105206,2960,37517870.00,36526,34.72,6.65,-3.95
13-July-2012,362.00,364.80,357.05,359.20,360.386991147871629613,240959,6227,86838489.00,60120,24.95,7.75,-2.80
12-July-2012,369.80,369.80,356.10,359.30,359.797390538951074552,641895,12952,230952146.00,250405,39.01,13.70,-10.50
11-July-2012,384.40,385.00,371.80,374.20,375.697340188972200332,512668,8028,192608004.00,287867,56.15,13.20,-10.20
10-July-2012,386.50,390.25,383.00,384.50,385.456015128349561438,124270,4241,47900619.00,62059,49.94,7.25,-2.00
9-July-2012,392.10,392.10,384.30,385.90,386.378496961764322985,284211,6547,109813019.00,183899,64.71,7.80,-6.20
6-July-2012,396.20,396.20,389.05,392.10,390.644564998995378742,253827,4214,99156138.00,162864,64.16,7.15,-4.10
5-July-2012,394.75,396.90,391.05,396.20,394.102339129719116315,340212,3545,134078345.00,253742,74.58,5.85,1.45
4-July-2012,402.00,402.00,392.35,394.75,394.337856958032140674,181639,3235,71627134.00,96942,53.37,9.65,-7.25
3-July-2012,401.50,404.40,398.25,400.65,401.940703829508422849,57997,1082,23311355.00,26046,44.91,6.15,-0.85
2-July-2012,401.90,402.70,398.50,400.25,399.924437138540786242,150259,1113,60092246.00,124849,83.09,4.20,-1.65
29-June-2012,400.10,409.80,396.60,399.30,401.671626231993934799,168832,2450,67815024.00,111641,66.13,13.20,-0.80
28-June-2012,398.25,401.65,396.65,398.55,398.362288135593220338,28320,688,11281620.00,9313,32.88,5.00,0.30
27-June-2012,402.00,404.75,398.45,399.55,401.747341590664701899,25109,785,10087474.00,7239,28.83,6.30,-2.45
26-June-2012,400.00,402.65,397.85,401.05,400.623711539203953210,25903,703,10377356.00,11001,42.47,4.80,1.05
25-June-2012,404.00,404.00,398.00,400.00,400.051051980198019801,119584,968,47839705.00,91636,76.63,6.00,-4.00
22-June-2012,400.00,404.80,397.85,400.60,400.222359865606342607,165484,1746,66230397.00,99069,59.87,6.95,0.60
21-June-2012,400.00,403.10,396.40,402.05,399.635599394720618730,53529,1079,21392094.00,21258,39.71,6.70,2.05
20-June-2012,399.00,401.50,397.25,400.05,399.942857600949166673,124741,1397,49889272.00,91296,73.19,4.25,1.05
19-June-2012,395.70,400.15,394.80,399.25,397.464856499126150217,94982,1004,37752007.00,62074,65.35,5.35,3.55
18-June-2012,398.00,402.00,387.55,395.40,393.809519610998205760,226837,2140,89330570.00,179579,79.17,14.45,-2.60
15-June-2012,398.00,401.75,395.55,397.85,397.889873922076443634,70274,1206,27961313.00,48301,68.73,6.20,-0.15
14-June-2012,396.85,398.50,392.40,395.25,395.518502283105022831,164250,2050,64963914.00,97136,59.14,6.10,-1.60
13-June-2012,395.00,398.20,393.80,396.85,396.593263239875389408,71904,1531,28516642.00,41479,57.69,4.40,1.85
12-June-2012,397.90,397.90,388.20,393.50,392.170794560447874111,211488,4442,82939417.00,120849,57.14,9.70,-4.40
11-June-2012,406.00,407.05,397.50,400.35,402.318612551403540139,44744,1071,18001344.00,19894,44.46,9.55,-5.65
8-June-2012,400.00,404.80,397.25,403.40,401.258565087731465427,57676,1670,23142989.00,10023,17.38,7.55,3.40
7-June-2012,409.80,414.60,399.40,400.80,402.636958814757338053,82481,1978,33209899.00,37209,45.11,15.20,-9.00
6-June-2012,401.00,410.95,401.00,408.50,407.973481981052003762,43593,1386,17784788.00,12943,29.69,9.95,7.50
5-June-2012,397.30,404.60,395.60,398.95,399.790726038430560349,43455,1294,17372906.00,12739,29.32,9.00,1.65
4-June-2012,398.00,401.00,394.20,397.30,396.212393054402368145,55402,1284,21950959.00,20040,36.17,6.80,-0.70
1-June-2012,410.00,410.00,398.00,401.10,401.079091251885369532,42432,1396,17018588.00,11716,27.61,12.00,-8.90
31-May-2012,407.50,414.90,405.00,409.55,408.984813775707189004,38851,1109,15889469.00,8326,21.43,9.90,2.05
30-May-2012,406.00,414.90,405.70,411.85,411.851275499217617249,69659,1971,28689148.00,17813,25.57,9.20,5.85
29-May-2012,398.55,410.20,397.70,409.35,405.719550170457061054,67759,1742,27491151.00,18734,27.65,12.50,10.80
28-May-2012,396.10,399.75,394.05,398.85,397.639797867751278732,48681,1180,19357503.00,19527,40.11,5.70,2.75
25-May-2012,390.00,395.00,388.15,393.55,392.341042277103390539,28668,1034,11247633.00,6705,23.39,6.85,3.55
24-May-2012,387.00,393.00,380.80,392.00,387.990544668040393411,68427,2024,26549029.00,20334,29.72,12.20,5.00
23-May-2012,385.70,385.90,378.50,384.20,382.093455018697593199,60703,1828,23194219.00,18739,30.87,7.40,-1.50
22-May-2012,387.95,387.95,380.10,381.50,383.272998129200637457,86594,2214,33189142.00,36375,42.01,7.85,-6.45
21-May-2012,396.90,396.90,379.75,382.15,385.372474365075931294,92452,2299,35628456.00,37185,40.22,17.15,-14.75
18-May-2012,385.00,392.90,382.80,390.80,389.443852870485868143,131476,2224,51202520.00,53488,40.68,10.10,5.80
17-May-2012,394.00,395.25,386.05,390.25,390.716757040257839662,118213,2522,46187800.00,23013,19.47,9.20,-3.75
16-May-2012,405.00,407.80,390.00,391.10,398.874215001956060699,97134,2825,38744248.00,39812,40.99,17.80,-13.90
15-May-2012,402.80,409.30,402.55,404.30,406.176066790352504638,32340,1195,13135734.00,5690,17.59,6.75,1.50
14-May-2012,399.00,405.40,398.40,402.50,402.220451726055524660,46754,1350,18805415.00,8012,17.14,7.00,3.50
11-May-2012,406.10,411.00,398.00,400.80,405.337171662260001482,40469,1632,16403590.00,11501,28.42,13.00,-5.30
10-May-2012,409.00,415.00,406.00,407.45,410.033509378983791659,49419,1768,20263446.00,14082,28.50,9.00,-1.55
9-May-2012,401.00,409.90,400.95,406.70,406.481171548117154811,52102,1521,21178482.00,10451,20.06,8.95,5.70
8-May-2012,411.00,411.00,395.90,404.15,402.642281207698193161,169910,3751,68412950.00,69688,41.01,15.10,-6.85
7-May-2012,412.00,420.30,406.90,411.95,413.339103894223809294,82892,2283,34262505.00,26304,31.73,13.40,-0.05
4-May-2012,411.90,419.70,411.00,414.90,416.200586641027248848,143529,5445,59736854.00,46280,32.24,8.70,3.00
3-May-2012,404.00,413.40,402.45,412.30,410.790606020885218683,114435,3293,47008823.00,35745,31.24,10.95,8.30
2-May-2012,408.50,409.90,403.00,404.50,405.960265980576895202,55192,1646,22405759.00,16492,29.88,6.90,-4.00
30-April-2012,409.85,409.85,402.35,405.10,405.578110169214152456,61106,1775,24783256.00,16564,27.11,7.50,-4.75
28-April-2012,405.00,407.90,404.00,406.40,406.567269866247049567,5084,155,2066988.00,2584,50.83,3.90,1.40
27-April-2012,404.25,408.90,403.00,405.80,406.006898714330511132,60591,1723,24600364.00,17326,28.60,5.90,1.55
26-April-2012,411.50,412.60,400.00,403.75,405.866470779103724267,277370,6177,112575183.00,73941,26.66,12.60,-7.75
25-April-2012,424.70,424.70,406.00,410.15,411.155764896578317603,1019177,24929,419040499.00,148440,14.56,18.70,-14.55
24-April-2012,427.00,448.00,427.00,442.40,438.273838163974491159,183309,4234,80339539.00,52950,28.89,21.00,15.40
23-April-2012,424.00,426.85,420.35,423.70,424.219418731959788991,40188,967,17048530.00,20447,50.88,6.50,-0.30
20-April-2012,421.00,426.90,421.00,424.40,423.199754315433457770,62682,1439,26527007.00,22035,35.15,5.90,3.40
19-April-2012,427.10,427.10,419.55,421.25,422.688215925427816166,43126,1386,18228852.00,19231,44.59,7.55,-5.85
18-April-2012,422.00,429.50,422.00,427.00,427.176706728401142744,40604,966,17345083.00,16621,40.93,7.50,5.00
17-April-2012,422.00,425.00,420.15,421.10,421.919217170815328023,56002,1179,23628320.00,17198,30.71,4.85,-0.90
16-April-2012,421.00,427.00,413.85,420.95,420.596459626157647547,106034,2726,44597525.00,24254,22.87,13.15,-0.05
13-April-2012,425.00,437.00,415.00,420.95,422.693092095954117103,212018,5466,89618544.00,51803,24.43,22.00,-4.05
12-April-2012,441.00,445.60,437.50,438.95,441.833063001536622844,23428,768,10351265.00,6298,26.88,8.10,-2.05
11-April-2012,443.70,447.00,437.00,444.60,443.778978538938242207,32757,1009,14536868.00,7912,24.15,10.00,0.90
10-April-2012,437.00,448.65,437.00,444.00,444.253432997995466381,53379,1425,23713804.00,20623,38.64,11.65,7.00
9-April-2012,442.60,444.00,436.20,437.60,440.753831717234907725,31970,1236,14090900.00,8424,26.35,7.80,-5.00
4-April-2012,443.00,450.70,440.05,442.70,446.529273607432247289,76639,2070,34221557.00,23996,31.31,10.65,-0.30
3-April-2012,445.10,446.60,441.05,445.05,444.164541848014482147,51926,1282,23063688.00,16088,30.98,5.55,-0.05
2-April-2012,439.90,443.00,437.00,441.65,441.043743468857080366,123447,2660,54445527.00,65379,52.96,6.00,1.75
30-March-2012,431.10,440.75,431.10,439.00,436.471105282974773113,77021,1955,33617441.00,24049,31.22,9.65,7.90
29-March-2012,428.00,438.30,422.15,435.40,429.241557116953762466,88240,2943,37876275.00,38413,43.53,16.15,7.40
28-March-2012,428.00,431.00,421.90,429.95,425.361450363156958216,123638,3092,52590839.00,73086,59.11,9.10,1.95
27-March-2012,425.65,429.00,416.40,427.00,423.346229775546113900,46602,1399,19728781.00,13972,29.98,12.60,1.35
26-March-2012,425.80,429.00,420.50,421.50,423.968655184213528002,43835,1517,18584666.00,17740,40.47,8.50,-4.30
23-March-2012,421.00,426.50,420.40,424.35,423.862648600281222037,46938,1758,19895265.00,9275,19.76,6.10,3.35
22-March-2012,427.50,432.40,420.00,421.40,426.290935743165965946,62079,2186,26463715.00,13778,22.19,12.40,-6.10
21-March-2012,428.00,433.75,423.30,426.75,428.306059410018361848,58273,1133,24958679.00,25746,44.18,10.45,-1.25
20-March-2012,427.00,429.85,425.10,428.15,428.347425736929129368,70156,1130,30051142.00,30019,42.79,4.75,1.15
19-March-2012,426.40,428.35,420.00,426.75,424.169558101472995090,33605,1015,14254218.00,5510,16.40,8.35,0.35
16-March-2012,430.00,435.70,426.10,428.05,431.588001275490836205,65857,1804,28423091.00,13679,20.77,9.60,-1.95
15-March-2012,420.00,431.75,420.00,427.05,425.326792577032168130,103301,2239,43936683.00,25962,25.13,11.75,7.05
14-March-2012,432.00,432.05,421.85,425.40,426.710549218080548414,149376,3745,63740315.00,42191,28.24,10.20,-6.60
13-March-2012,433.10,434.70,427.50,431.50,430.777920462621955159,123816,2620,53337199.00,36715,29.65,7.20,-1.60
12-March-2012,430.00,439.80,430.00,437.15,436.516701825954539739,71579,1370,31245429.00,28917,40.40,9.80,7.15
9-March-2012,444.00,447.95,430.00,432.15,438.016209519220841793,58114,1753,25454874.00,17158,29.52,17.95,-11.85
7-March-2012,430.70,442.60,429.25,439.30,438.480593027706391920,128021,2771,56134724.00,37128,29.00,13.35,8.60
6-March-2012,429.00,438.95,426.00,430.80,432.168927847190423235,76435,1559,33032832.00,26872,35.16,12.95,1.80
5-March-2012,426.10,433.40,422.00,430.60,427.632819433265226095,48453,1136,20720093.00,12952,26.73,11.40,4.50
3-March-2012,428.00,429.90,425.00,426.10,427.270941883767535070,4990,113,2132082.00,1803,36.13,4.90,-1.90
2-March-2012,425.05,429.90,421.10,427.80,425.457513858303591768,39507,1082,16808550.00,9479,23.99,8.80,2.75
1-March-2012,425.00,432.65,419.30,424.65,423.428578085681443971,64378,1940,27259485.00,18903,29.36,13.35,-0.35
29-February-2012,424.00,434.95,421.45,431.75,427.241908610727072919,84627,2260,36156201.00,27389,32.36,13.50,7.75
28-February-2012,427.00,430.70,419.00,420.30,423.476716187360865022,66033,1521,27963438.00,18495,28.01,11.70,-6.70
27-February-2012,440.10,442.40,422.70,424.25,427.358300602027339931,58303,1543,24916271.00,21701,37.22,19.70,-15.85
24-February-2012,441.00,447.40,435.25,437.55,441.005064447956133503,52523,1788,23162909.00,17651,33.61,12.15,-3.45
23-February-2012,438.80,446.80,436.85,440.90,442.050623653363379390,50589,1232,22362899.00,19752,39.04,9.95,2.10
22-February-2012,445.00,450.40,439.75,442.50,445.935531734496124031,132096,3865,58906300.00,50845,38.49,10.65,-2.50
21-February-2012,447.80,450.65,440.10,443.90,445.672306518357643882,68146,1689,30370785.00,15129,22.20,10.55,-3.90
17-February-2012,443.00,452.50,438.10,449.20,445.708237449927554760,187728,3121,83671916.00,68873,36.69,14.40,6.20
16-February-2012,435.00,439.80,432.00,438.55,437.662131519274376417,65709,1340,28758341.00,18122,27.58,7.80,3.55
15-February-2012,435.70,440.75,433.25,435.35,437.572075123152709359,64960,1460,28424682.00,20919,32.20,7.50,-0.35
14-February-2012,438.00,439.85,432.20,435.05,435.167679198390469052,50698,1445,22062131.00,15286,30.15,7.65,-2.95
13-February-2012,443.10,447.75,435.00,436.60,439.318650018809451301,55823,1468,24524085.00,18792,33.66,12.75,-6.50
10-February-2012,445.00,449.50,441.70,448.10,446.268725009520182787,168064,2240,75001707.00,76738,45.66,7.80,3.10
9-February-2012,433.00,448.50,428.50,444.55,440.252993619959053468,168024,2892,73973069.00,75411,44.88,20.00,11.55
8-February-2012,425.20,438.30,425.20,434.65,434.487006520650602274,177743,2955,77227024.00,92211,51.88,13.10,9.45
7-February-2012,426.00,430.50,426.00,426.85,428.531352292861647496,66598,1459,28539331.00,24662,37.03,4.50,0.85
6-February-2012,428.00,431.75,421.90,425.75,426.714354304122912988,64566,1696,27551239.00,21994,34.06,9.85,-2.25
3-February-2012,427.00,430.00,421.65,426.05,425.283439846778599024,151937,2984,64616290.00,55212,36.34,8.35,-0.95
2-February-2012,418.50,428.50,412.10,425.85,422.741872781293409476,207328,4395,87646227.00,68961,33.26,16.40,7.35
1-February-2012,412.55,415.00,410.00,411.60,412.009365244536940686,56699,981,23360519.00,19662,34.68,5.00,-0.95
31-January-2012,415.50,415.50,410.50,413.25,412.941622651311801887,57745,1335,23845314.00,22218,38.48,5.00,-2.25
30-January-2012,416.95,422.00,408.00,409.65,416.369183354335251339,65867,1523,27424989.00,17769,26.98,14.00,-7.30
27-January-2012,419.00,421.90,416.00,417.85,418.459883601722315978,63403,1443,26531612.00,17616,27.78,5.90,-1.15
25-January-2012,420.00,422.30,415.50,418.65,418.680084708373775699,56665,1354,23724507.00,18566,32.76,6.80,-1.35
24-January-2012,415.75,421.75,415.40,418.90,419.571630089157678159,128312,2183,53836075.00,69235,53.96,6.35,3.15
23-January-2012,413.00,420.30,412.00,415.90,417.135492162481038260,94928,1831,39597838.00,39680,41.80,8.30,2.90
20-January-2012,415.00,424.90,410.30,413.70,416.906180737122911330,452082,9210,188475780.00,83312,18.43,14.60,-1.30
19-January-2012,408.80,408.80,399.25,404.10,403.214123040088761715,136996,2603,55238722.00,68727,50.17,9.55,-4.70
18-January-2012,414.00,414.00,402.05,403.50,404.982237605498309051,100831,1767,40834764.00,38256,37.94,11.95,-10.50
17-January-2012,405.00,418.40,405.00,414.70,415.512891962439404725,147495,2631,61286074.00,74760,50.69,13.40,9.70
16-January-2012,399.90,408.75,398.00,407.30,405.462220620043258832,69350,2263,28118805.00,22518,32.47,10.75,7.40
13-January-2012,393.00,403.40,391.10,401.00,396.342283589829227348,113777,2632,45094636.00,19104,16.79,12.30,8.00
12-January-2012,390.00,396.90,383.25,391.00,390.057167783691660523,295726,5050,115350046.00,94570,31.98,13.65,1.00
11-January-2012,402.50,406.90,399.55,401.45,402.811144048279853081,84673,2017,34107228.00,17479,20.64,7.35,-1.05
10-January-2012,403.00,407.85,402.05,403.35,404.630740245104944358,56792,1552,22979789.00,13870,24.42,5.80,0.35
9-January-2012,406.60,408.00,401.10,402.40,405.101749340057523344,50762,1471,20563775.00,9845,19.39,6.90,-4.20
7-January-2012,407.00,408.90,405.10,406.55,407.120860495436766623,7670,180,3122617.00,2651,34.56,3.80,-0.45
6-January-2012,412.10,412.20,403.35,405.50,407.645585507360776729,126685,2454,51642581.00,61702,48.71,8.85,-6.60
5-January-2012,416.90,422.70,411.15,414.35,416.893147580322623650,75010,2209,31271155.00,9172,12.23,11.55,-2.55
4-January-2012,417.05,424.70,414.25,417.90,419.866502068169429570,155935,3303,65471883.00,40186,25.77,10.45,0.85
3-January-2012,401.50,418.00,401.50,416.70,411.871335605063415714,162578,4038,66961218.00,57696,35.49,16.50,15.20
2-January-2012,399.00,402.00,395.00,398.40,398.921003671567578247,60737,1496,24229265.00,9825,16.18,7.00,-0.60
30-December-2011,398.50,402.00,397.00,398.80,399.539880059970014992,46690,1207,18654517.00,10008,21.43,5.00,0.30
29-December-2011,397.85,400.65,394.55,398.15,397.974010945625833855,73454,1744,29232783.00,20632,28.09,6.10,0.30
28-December-2011,405.00,411.00,395.35,397.35,400.384524416964312513,166585,2029,66698056.00,111695,67.05,15.65,-7.65
27-December-2011,407.00,411.50,404.10,406.60,408.419303590452871801,53503,1202,21851658.00,20104,37.58,7.40,-0.40
26-December-2011,404.50,411.50,404.15,406.50,408.263304096765021107,91438,2452,37330780.00,22592,24.71,7.35,2.00
23-December-2011,400.00,408.50,395.50,405.30,401.003643567158371360,113076,2577,45343888.00,29251,25.87,13.00,5.30
22-December-2011,402.00,403.00,393.50,396.70,397.346392641058111720,113712,2236,45183053.00,38616,33.96,9.50,-5.30
21-December-2011,401.30,412.00,393.20,407.60,401.299528909826229945,225010,4020,90296407.00,118711,52.76,18.80,6.30
20-December-2011,403.50,406.90,392.05,395.70,398.680178736023724602,99812,2673,39793066.00,14845,14.87,14.85,-7.80
19-December-2011,402.30,404.95,392.85,402.85,398.834321574202237102,106924,2602,42644961.00,28427,26.59,12.10,0.55
16-December-2011,404.30,407.00,396.15,402.85,401.320286580773849504,147393,3351,59151801.00,31894,21.64,10.85,-1.45
15-December-2011,414.00,417.50,402.10,405.40,407.539053193523243672,135994,3252,55422866.00,23445,17.24,15.40,-8.60
14-December-2011,410.00,416.95,405.00,414.65,413.495242697594501718,186240,4144,77009354.00,50942,27.35,11.95,4.65
13-December-2011,411.10,420.75,403.10,412.05,415.813556847628646589,356189,5426,148108215.00,151762,42.61,17.65,0.95
12-December-2011,405.00,419.70,402.55,414.55,412.145777629047101146,298825,7164,123159462.00,100692,33.70,17.15,9.55
9-December-2011,408.80,412.40,401.00,404.20,408.266388576526092938,159181,3849,64988252.00,23119,14.52,11.40,-4.60
