Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
26-July-2016,1080.00,1089.80,1074.00,1088.80,1086.608757168887657337,238182,6081,258810647.00,152903,64.20,15.80,8.80
25-July-2016,1065.00,1083.00,1065.00,1080.50,1074.026090192526699965,223034,7590,239544335.00,95790,42.95,18.00,15.50
22-July-2016,1075.00,1077.45,1067.00,1072.65,1070.802279018750979333,229748,10060,246014682.00,112734,49.07,10.45,-2.35
21-July-2016,1080.00,1087.00,1075.50,1080.35,1081.897922558302629591,966766,7620,1045942127.00,853037,88.24,11.50,0.35
20-July-2016,1071.00,1089.50,1070.00,1083.05,1081.912090485715711757,260461,9808,281795905.00,125011,48.00,19.50,12.05
19-July-2016,1086.50,1089.00,1075.00,1086.30,1081.967326969593006997,693722,9889,750584538.00,518618,74.76,14.00,-0.20
18-July-2016,1075.00,1084.45,1056.00,1081.70,1070.674587281532954306,949800,24398,1016926723.00,580374,61.10,28.45,6.70
15-July-2016,1186.35,1195.00,1058.30,1072.25,1086.325394345679986926,2710883,121133,2944901044.00,1008017,37.18,136.70,-114.10
14-July-2016,1195.00,1195.05,1165.20,1175.85,1179.052919079411426977,243844,10041,287504980.00,79826,32.74,29.85,-19.15
13-July-2016,1180.00,1195.00,1175.10,1193.15,1186.352177234530175706,132209,7002,156846435.00,54484,41.21,19.90,13.15
12-July-2016,1174.00,1180.00,1168.00,1176.00,1174.352391264727639182,93277,4172,109540068.00,34177,36.64,12.00,2.00
11-July-2016,1165.00,1178.00,1160.50,1174.85,1169.920709043374177087,126988,6736,148565891.00,44516,35.06,17.50,9.85
8-July-2016,1177.20,1177.20,1153.20,1158.75,1161.992362126502854245,1305599,4558,1517096066.00,1234536,94.56,24.00,-18.45
7-July-2016,1175.45,1175.45,1155.00,1157.20,1160.419983661007650703,167697,9614,194598950.00,70120,41.81,20.45,-18.25
5-July-2016,1185.00,1185.50,1171.55,1175.45,1177.111601409874586737,73198,3924,86162215.00,31913,43.60,13.95,-9.55
4-July-2016,1176.00,1194.80,1176.00,1184.25,1186.222876699425413670,159245,5680,188900062.00,86085,54.06,18.80,8.25
1-July-2016,1180.00,1180.55,1170.00,1172.10,1174.475204701192763286,97337,5179,114319893.00,41841,42.99,10.55,-7.90
30-June-2016,1192.70,1192.70,1168.10,1170.75,1174.913344361731458505,145080,6288,170456428.00,72244,49.80,24.60,-21.95
29-June-2016,1165.00,1179.35,1161.25,1176.55,1170.315997295244137608,119789,5447,140190983.00,48224,40.26,18.10,11.55
28-June-2016,1166.25,1173.00,1156.00,1161.05,1161.695216575716234652,187648,7361,217989784.00,82168,43.79,17.00,-5.20
27-June-2016,1176.00,1179.80,1160.00,1166.25,1170.743195567131190918,192742,8803,225651385.00,80876,41.96,19.80,-9.75
24-June-2016,1199.00,1199.00,1159.00,1194.50,1186.685789401832858457,227077,8734,269469049.00,86988,38.31,40.00,-4.50
23-June-2016,1199.90,1214.65,1193.45,1211.55,1202.856697196086399299,159955,6162,192402943.00,79139,49.48,21.20,11.65
22-June-2016,1197.25,1211.70,1190.00,1198.55,1198.694282166895379990,76515,3564,91718093.00,33704,44.05,21.70,1.30
21-June-2016,1209.00,1215.00,1196.50,1205.90,1203.441471683063015155,120352,3874,144836588.00,73827,61.34,18.50,-3.10
20-June-2016,1178.20,1211.90,1177.90,1208.60,1199.508299042631309142,144354,7121,173153821.00,72362,50.13,34.00,30.40
17-June-2016,1190.00,1191.40,1175.10,1178.30,1179.133429993717075056,103455,5517,121987249.00,42729,41.30,16.30,-11.70
16-June-2016,1193.70,1193.70,1170.50,1186.20,1179.539119432884511619,161237,5681,190185349.00,77893,48.31,23.20,-7.50
15-June-2016,1180.00,1191.15,1179.00,1189.20,1184.868738769977618762,126892,4726,150350364.00,59985,47.27,12.15,9.20
14-June-2016,1183.10,1184.90,1167.75,1175.20,1173.438276510769292677,99403,4635,116643285.00,34223,34.43,17.15,-7.90
13-June-2016,1176.00,1185.80,1166.25,1182.55,1176.583542501625340498,121513,6349,142970196.00,36782,30.27,19.55,6.55
10-June-2016,1175.50,1190.00,1170.90,1180.80,1181.395438735241661488,247826,11473,292780506.00,100353,40.49,19.10,5.30
9-June-2016,1228.90,1228.90,1181.10,1185.45,1192.937844409245452435,495595,25762,591214031.00,223877,45.17,47.80,-43.45
8-June-2016,1260.00,1264.95,1236.00,1238.30,1243.881065741139012078,202263,6836,251591116.00,102116,50.49,28.95,-21.70
7-June-2016,1267.00,1272.00,1255.35,1257.20,1261.130825209856485242,295440,13011,372588491.00,180270,61.02,16.65,-9.80
6-June-2016,1270.00,1277.25,1260.05,1267.10,1269.307184094974792649,49192,3135,62439759.00,16219,32.97,17.20,-2.90
3-June-2016,1264.00,1278.00,1263.45,1266.45,1270.058018704537582265,63514,4269,80666465.00,17759,27.96,14.55,2.45
2-June-2016,1253.00,1274.00,1253.00,1260.25,1264.151670683869748097,105795,5250,133740926.00,48457,45.80,21.00,7.25
1-June-2016,1241.00,1267.50,1241.00,1256.45,1257.619501123441723599,87677,4720,110264305.00,37002,42.20,26.50,15.45
