Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
20-October-2011,886.00,887.40,870.20,878.45,877.496841031275752462,458694,11456,402502536.00,120245,26.21,17.20,-7.55
19-October-2011,886.50,907.85,886.00,904.60,898.241881418211904414,328752,10299,295298815.00,77630,23.61,21.85,18.10
18-October-2011,886.00,887.10,867.00,879.25,875.766232937319581647,344685,9353,301863484.00,70549,20.47,20.10,-6.75
17-October-2011,896.55,902.00,887.15,898.40,896.756854082090733222,309633,11126,277665515.00,29968,9.68,14.85,1.85
14-October-2011,875.00,899.95,872.70,890.45,887.408136854010788237,459760,14984,407994765.00,70627,15.36,27.25,15.45
13-October-2011,873.00,888.90,865.60,879.00,880.121580834616013001,581465,17992,511759895.00,97934,16.84,23.30,6.00
12-October-2011,839.00,863.45,835.10,859.95,849.035765897502969592,466394,16293,395985187.00,82630,17.72,28.35,20.95
11-October-2011,853.25,861.00,829.90,832.95,850.077854830272440655,848772,13568,721522281.00,457148,53.86,31.10,-20.30
10-October-2011,825.00,847.80,816.15,844.45,834.970641925640078273,365385,12783,305085748.00,67649,18.51,31.65,19.45
7-October-2011,815.15,830.90,815.15,824.30,823.791915272440797808,663869,22246,546889915.00,117376,17.68,15.75,9.15
5-October-2011,802.60,804.40,762.05,778.95,778.464034932986875536,1179172,34900,917942993.00,212166,17.99,42.35,-23.65
4-October-2011,835.80,845.00,791.05,800.70,813.556913862544606427,1028159,24633,836465863.00,306115,29.77,53.95,-35.10
3-October-2011,857.00,860.00,836.50,839.25,844.070936856010568031,473125,13833,399351062.00,185159,39.14,23.50,-17.75
30-September-2011,884.90,888.05,866.55,875.35,878.466720360533198193,442012,10701,388292832.00,123443,27.93,21.50,-9.55
29-September-2011,863.75,894.80,858.50,889.65,875.825091089134050197,393845,12176,344939333.00,82504,20.95,36.30,25.90
28-September-2011,892.70,892.90,859.00,868.95,870.829969156076739464,369927,10310,322143518.00,56142,15.18,33.90,-23.75
27-September-2011,874.00,895.25,873.40,887.40,886.330736106660831373,383871,11697,340236666.00,82066,21.38,21.85,13.40
26-September-2011,845.00,871.85,833.10,856.45,850.501819302872201091,509261,15253,433127407.00,53873,10.58,38.75,11.45
23-September-2011,847.50,866.00,840.50,844.65,851.249603620163051668,471139,14124,401056887.00,68310,14.50,25.50,-2.85
22-September-2011,879.00,883.80,853.45,863.60,873.903318377033955899,562082,12749,491205325.00,245208,43.62,30.35,-15.40
21-September-2011,882.10,905.00,877.00,901.45,897.499813403501194407,527877,12569,473769509.00,88164,16.70,28.00,19.35
20-September-2011,860.20,887.25,860.00,882.45,874.298912584495123689,296023,8718,258812587.00,48815,16.49,27.25,22.25
19-September-2011,874.00,877.35,857.05,859.65,862.621851997380484610,381750,9900,329305892.00,100220,26.25,20.30,-14.35
16-September-2011,890.00,895.00,870.60,880.95,883.644440664853466428,664387,19076,587081879.00,52297,7.87,24.40,-9.05
15-September-2011,875.00,882.05,851.25,875.85,863.899100660017049286,505593,14797,436781338.00,25293,5.00,30.80,0.85
14-September-2011,855.10,871.20,840.40,866.65,854.603329482667526350,558345,18417,477163496.00,84828,15.19,30.80,11.55
13-September-2011,871.30,880.70,842.00,853.80,862.226325613983717732,382502,11609,329803294.00,26967,7.05,38.70,-17.50
12-September-2011,882.65,882.65,854.20,861.75,863.863879568967934279,427996,13178,369730285.00,135717,31.71,28.45,-20.90
9-September-2011,924.00,925.00,891.00,896.40,911.141585522462347347,363653,9862,331339371.00,34835,9.58,34.00,-27.60
8-September-2011,901.00,930.00,883.85,919.30,905.608612200440355596,470983,14096,426526261.00,75177,15.96,46.15,18.30
7-September-2011,893.00,906.00,892.00,896.80,899.565634035002721315,317861,9988,285936832.00,33629,10.58,14.00,3.80
6-September-2011,876.90,895.90,856.05,889.45,870.252761686591242659,577093,13302,502216777.00,159154,27.58,39.85,12.55
5-September-2011,877.00,888.00,865.95,881.35,877.281204066160201760,258524,9051,226798246.00,25141,9.72,22.05,4.35
2-September-2011,892.00,899.00,876.00,887.20,887.794316544002805833,364954,12989,324004087.00,53008,14.52,23.00,-4.80
30-August-2011,870.00,886.45,860.30,873.25,872.285174213484513005,328792,11504,286800387.00,83464,25.39,26.15,3.25
29-August-2011,837.00,862.00,835.70,858.10,850.955089473582611045,310818,10981,264492159.00,55134,17.74,26.30,21.10
26-August-2011,835.00,837.40,813.55,820.15,826.869556927192649206,692279,12097,572424430.00,349901,50.54,23.85,-14.85
25-August-2011,847.50,853.55,827.90,834.60,837.851724328291987756,489089,15621,409784062.00,83745,17.12,25.65,-12.90
24-August-2011,848.00,859.70,835.00,841.80,847.658146890008199601,554905,14201,470369744.00,211598,38.13,24.70,-6.20
23-August-2011,859.00,863.40,832.05,852.00,847.893581269899649874,554658,16252,470290958.00,107727,19.42,31.35,-7.00
22-August-2011,836.55,858.00,827.00,850.90,840.871160227515172974,440586,14914,370476061.00,58247,13.22,31.00,14.35
19-August-2011,849.80,853.45,825.00,833.15,840.147741460447546179,843399,24849,708579765.00,274073,32.50,28.45,-16.65
18-August-2011,913.30,915.00,862.20,864.75,875.094078191989474870,913623,26426,799506077.00,225633,24.70,52.80,-48.55
17-August-2011,931.00,942.00,908.20,910.55,914.180610351086707743,882574,23543,806832038.00,390634,44.26,33.80,-20.45
16-August-2011,960.00,966.05,932.90,935.15,944.347096798038660079,324676,10046,306606838.00,82586,25.44,33.15,-24.85
12-August-2011,957.90,964.50,933.55,939.80,946.089572649572649572,523575,14372,495348848.00,145371,27.77,30.95,-18.10
11-August-2011,958.50,969.00,940.20,942.40,951.288333500924800185,328179,11193,312192854.00,74169,22.60,28.80,-16.10
10-August-2011,963.00,971.75,960.00,963.60,964.807188666236196688,365492,9332,352629309.00,115458,31.59,11.75,0.60
9-August-2011,916.80,965.35,912.65,940.95,934.731252116825326497,938906,22023,877624781.00,318823,33.96,52.70,24.15
8-August-2011,942.20,974.10,935.00,952.10,953.669704194113786830,481532,13983,459222480.00,150708,31.30,39.10,9.90
5-August-2011,974.85,974.85,950.00,966.10,961.067288534685745335,496890,15309,477544725.00,167196,33.65,24.85,-8.75
4-August-2011,1009.00,1015.00,990.00,993.10,1002.034570936808458323,366030,9295,366774714.00,154698,42.26,25.00,-15.90
3-August-2011,1015.00,1015.00,990.60,1001.80,1000.294495134170771188,520158,13824,520311184.00,213893,41.12,24.40,-13.20
2-August-2011,1039.90,1041.80,1018.10,1021.90,1025.073073144592301509,279925,7680,286943580.00,83265,29.75,23.70,-18.00
1-August-2011,1055.00,1059.00,1036.25,1043.65,1049.495264638603318171,190165,7260,199577267.00,35454,18.64,22.75,-11.35
29-July-2011,1011.95,1050.00,1004.00,1037.75,1031.468593248792976022,787474,25845,812254699.00,110066,13.98,46.00,25.80
28-July-2011,1014.80,1034.80,1012.00,1017.55,1022.966801458891445381,216877,7103,221857971.00,53211,24.54,22.80,2.75
27-July-2011,1041.00,1046.65,1019.00,1024.75,1032.704713126167774734,394982,13508,407899773.00,163503,41.40,27.65,-16.25
26-July-2011,1075.00,1079.40,1033.20,1040.60,1045.982352725135889525,490104,12217,512640135.00,150771,30.76,46.20,-34.40
25-July-2011,1065.00,1083.00,1056.10,1074.20,1070.140710113539410645,228555,7464,244586010.00,38469,16.83,26.90,9.20
22-July-2011,1048.85,1070.00,1046.35,1068.30,1059.709277485739850128,178820,5726,189497213.00,55032,30.78,23.65,19.45
21-July-2011,1044.00,1054.00,1038.05,1041.10,1044.704319056909562003,193746,5921,202407283.00,43401,22.40,15.95,-2.90
20-July-2011,1065.00,1069.00,1041.60,1044.40,1054.393304839592400510,230226,6151,242748753.00,60892,26.45,27.40,-20.60
19-July-2011,1045.00,1067.00,1042.00,1060.85,1055.535218132242672119,293400,7172,309694033.00,63835,21.76,25.00,15.85
18-July-2011,1056.40,1059.80,1044.20,1048.50,1054.160547491578930239,491624,5929,518250625.00,59133,12.03,15.60,-7.90
15-July-2011,1068.90,1074.00,1057.20,1060.05,1062.324238711023047241,153424,4843,162986034.00,31878,20.78,16.80,-8.85
14-July-2011,1051.00,1083.60,1046.90,1068.90,1066.372657750342935528,291600,8860,310954267.00,48241,16.54,36.70,17.90
13-July-2011,1050.00,1060.60,1045.40,1054.10,1054.633424058604664630,138146,4463,145693389.00,13357,9.67,15.20,4.10
12-July-2011,1040.50,1064.95,1038.20,1047.10,1050.107457792802883734,294618,8637,309380559.00,49397,16.77,26.75,6.60
11-July-2011,1059.60,1059.60,1046.00,1054.05,1053.612318924610482079,215587,5313,227145119.00,66244,30.73,13.60,-5.55
8-July-2011,1092.55,1094.90,1057.00,1060.00,1067.497382871192460046,366050,8805,390757417.00,136355,37.25,37.90,-32.55
7-July-2011,1080.00,1093.40,1063.00,1089.55,1078.012184588411012540,542981,11173,585340134.00,143129,26.36,30.40,9.55
6-July-2011,1096.90,1099.80,1072.50,1075.35,1084.290735273442991705,213390,6476,231376800.00,24529,11.49,27.30,-21.55
5-July-2011,1097.55,1101.00,1088.10,1097.10,1098.982327154740947844,1303695,5867,1432737765.00,1125128,86.30,12.90,-0.45
4-July-2011,1104.00,1111.00,1094.00,1099.10,1099.762361775799702715,465548,6152,511992168.00,301546,64.77,17.00,-4.90
1-July-2011,1102.90,1105.95,1088.10,1094.70,1095.470970532197168940,256653,8282,281155911.00,56167,21.88,17.85,-8.20
30-June-2011,1091.10,1098.90,1076.50,1093.10,1090.539103612716296748,309933,7343,337994056.00,125457,40.48,22.40,2.00
29-June-2011,1088.10,1094.35,1083.50,1087.15,1087.725828442605523288,592618,12046,644605905.00,382132,64.48,10.85,-0.95
28-June-2011,1082.00,1091.00,1073.55,1083.05,1083.170111117944269479,308951,8174,334646489.00,57628,18.65,17.45,1.05
27-June-2011,1052.10,1083.00,1048.00,1078.25,1072.997028266080933604,433417,10609,465055153.00,133077,30.70,35.00,26.15
24-June-2011,1035.15,1068.55,1035.00,1065.25,1056.921593401814790835,413932,11705,437493669.00,108861,26.30,33.55,30.10
23-June-2011,1018.00,1036.80,1014.05,1030.85,1028.889486489430809020,247843,6652,255003057.00,71402,28.81,22.75,12.85
22-June-2011,1021.00,1027.00,1010.60,1019.55,1019.904616465754905670,295984,7350,301875448.00,76529,25.86,16.40,-1.45
21-June-2011,1027.25,1037.60,1004.00,1014.35,1020.699992199935866139,346151,10766,353316323.00,82596,23.86,33.60,-12.90
20-June-2011,1036.00,1040.35,1009.10,1025.20,1029.172862194025150085,307991,7230,316975979.00,99814,32.41,31.25,-10.80
17-June-2011,1035.00,1038.00,1024.00,1031.45,1030.397283945731679165,303234,7457,312451490.00,104795,34.56,14.00,-3.55
16-June-2011,1025.00,1044.45,1016.95,1028.50,1032.954325736828283586,346519,10845,357938300.00,42140,12.16,27.50,3.50
15-June-2011,1054.00,1054.95,1029.10,1033.05,1040.915525559675129362,148613,4885,154693579.00,25884,17.42,25.85,-20.95
14-June-2011,1045.00,1058.40,1043.80,1055.20,1053.330667363083385020,275697,6611,290400105.00,126151,45.76,14.60,10.20
13-June-2011,1030.00,1045.40,1028.25,1039.35,1038.090434735832309775,334617,7697,347362707.00,136105,40.67,17.15,9.35
10-June-2011,1050.00,1050.50,1027.00,1034.95,1036.815686195095279560,246905,7264,255994977.00,53156,21.53,23.50,-15.05
9-June-2011,1048.00,1055.50,1042.55,1046.00,1049.446206481114775703,300473,6964,315330250.00,96276,32.04,12.95,-2.00
8-June-2011,1053.90,1061.00,1041.10,1049.35,1052.422142362070968698,249603,7770,262687724.00,26813,10.74,19.90,-4.55
7-June-2011,1051.25,1063.60,1050.05,1055.80,1058.393561914635986274,258493,6512,273587327.00,96542,37.35,13.55,4.55
6-June-2011,1046.00,1064.05,1035.25,1057.95,1048.832402061855670103,194000,7078,203473486.00,36202,18.66,28.80,11.95
3-June-2011,1055.00,1067.45,1042.90,1048.80,1055.149528787235022805,195347,6046,206120295.00,28073,14.37,24.55,-6.20
2-June-2011,1062.80,1063.00,1045.15,1051.40,1053.948370482138650673,314142,11202,331089449.00,95717,30.47,17.85,-11.40
1-June-2011,1082.80,1088.00,1069.05,1085.05,1079.781181807988545898,231882,7977,250381820.00,42845,18.48,18.95,2.25
31-May-2011,1076.00,1094.00,1076.00,1086.00,1087.526782595727813948,254811,6858,277113787.00,66950,26.27,18.00,10.00
30-May-2011,1068.00,1082.30,1068.00,1073.45,1074.734066627694713323,278833,7071,299671324.00,113593,40.74,14.30,5.45
27-May-2011,1030.10,1074.60,1029.20,1069.00,1060.900694788674150410,365147,11913,387384706.00,98896,27.08,45.40,38.90
26-May-2011,1017.00,1032.20,1014.60,1025.65,1023.413504548188242369,212832,7094,217815143.00,46220,21.72,17.60,8.65
25-May-2011,1021.80,1021.80,1004.60,1009.95,1010.648503552885444934,255004,9696,257719411.00,40786,15.99,17.20,-11.85
24-May-2011,1010.00,1031.70,1009.00,1019.35,1021.864410592463994914,408970,10712,417911888.00,156512,38.27,22.70,9.35
23-May-2011,1037.80,1037.80,1002.25,1006.55,1014.604826435942875013,383720,15468,389324164.00,137847,35.92,35.55,-31.25
20-May-2011,1036.00,1054.00,1025.00,1044.25,1043.855225776648573738,346360,9680,361549696.00,74565,21.53,29.00,8.25
19-May-2011,1041.00,1043.00,1026.00,1030.50,1032.071616448901909629,233815,6258,241313825.00,34386,14.71,17.00,-10.50
18-May-2011,1044.00,1051.70,1025.25,1032.40,1035.078316121352507801,310830,9363,321733393.00,42967,13.82,26.45,-11.60
17-May-2011,1060.00,1063.85,1023.25,1039.50,1041.863851681737153865,340511,10943,354766102.00,67812,19.91,40.60,-20.50
16-May-2011,1062.25,1066.35,1055.00,1057.45,1060.291995591840406630,222315,6393,235718815.00,22220,9.99,11.35,-4.80
13-May-2011,1056.10,1096.00,1045.50,1075.70,1077.142186418170836674,475179,14478,511835347.00,60606,12.75,50.50,19.60
12-May-2011,1071.70,1078.95,1052.00,1055.00,1063.675559142753977188,235405,9032,250394545.00,41756,17.74,26.95,-16.70
11-May-2011,1080.00,1081.00,1061.30,1075.45,1070.880174681722257688,245933,9231,263364774.00,36805,14.97,19.70,-4.55
10-May-2011,1081.00,1084.40,1067.50,1074.95,1076.586870940374282341,222773,7709,239834487.00,32619,14.64,16.90,-6.05
9-May-2011,1091.00,1093.00,1066.55,1082.50,1079.302996471553724447,240049,8916,259085605.00,27069,11.28,26.45,-8.50
6-May-2011,1036.00,1085.00,1035.00,1081.35,1068.513638178080967559,839225,16538,896723358.00,276147,32.90,50.00,45.35
5-May-2011,1058.65,1067.65,1020.00,1028.30,1040.872624442770526419,404905,15119,421454530.00,86525,21.37,47.65,-30.35
4-May-2011,1068.65,1071.35,1043.50,1058.10,1059.106508294885638558,478789,16311,507088546.00,80464,16.81,27.85,-10.55
3-May-2011,1094.25,1108.20,1056.60,1067.90,1082.225765770280250506,838143,24920,907059950.00,162408,19.38,51.60,-26.35
2-May-2011,1116.45,1118.70,1095.00,1098.20,1101.675450888215883921,309722,7830,341213124.00,131664,42.51,23.70,-18.25
29-April-2011,1115.20,1127.15,1103.00,1114.25,1117.961412985721361012,498717,15357,557546362.00,116210,23.30,24.15,-0.95
28-April-2011,1119.40,1127.50,1085.65,1117.55,1110.782188889463634707,1778564,37327,1975597213.00,706827,39.74,41.85,-1.85
27-April-2011,1126.15,1129.00,1103.00,1107.35,1113.697767662523460317,488591,10054,544142706.00,224901,46.03,26.00,-18.80
26-April-2011,1119.00,1124.35,1098.30,1121.05,1112.220351309384193043,457887,10139,509271240.00,164118,35.84,26.05,2.05
25-April-2011,1116.00,1126.50,1110.00,1113.10,1119.840483483785882039,307849,6174,344741773.00,138357,44.94,16.50,-2.90
21-April-2011,1116.60,1122.80,1111.50,1117.25,1117.768538905279844995,181672,6304,203067246.00,35943,19.78,11.30,0.65
20-April-2011,1106.80,1113.55,1094.90,1111.30,1105.906041257238169654,380103,8779,420358204.00,118289,31.12,18.65,4.50
19-April-2011,1083.05,1093.85,1073.20,1090.20,1085.985117302052785923,368280,10501,399946599.00,46414,12.60,20.65,7.15
18-April-2011,1104.00,1116.55,1080.00,1082.20,1097.312359859720938315,414317,12131,454635165.00,93403,22.54,36.55,-21.80
15-April-2011,1118.15,1137.90,1097.50,1101.30,1114.817668627617782489,458451,13173,511089275.00,119787,26.13,40.40,-16.85
13-April-2011,1089.00,1130.00,1086.00,1128.05,1115.835509038944582259,577667,15326,644581351.00,217875,37.72,44.00,39.05
11-April-2011,1090.00,1106.00,1086.05,1098.70,1098.085538496125261181,302472,9283,332140129.00,47568,15.73,19.95,8.70
8-April-2011,1104.00,1117.90,1092.10,1098.00,1103.114104660008740551,370686,11751,408908955.00,85709,23.12,25.80,-6.00
7-April-2011,1102.80,1113.70,1093.50,1102.30,1104.732490091612807974,392849,12546,433993054.00,109250,27.81,20.20,-0.50
6-April-2011,1110.00,1119.70,1095.00,1100.50,1105.830278050554028386,294299,9197,325444745.00,89127,30.28,24.70,-9.50
5-April-2011,1121.20,1126.70,1105.00,1110.00,1112.925733089223694854,328814,10689,365945562.00,102234,31.09,21.70,-11.20
4-April-2011,1107.80,1126.55,1105.30,1119.30,1118.094812550047317463,343425,10798,383981711.00,112697,32.82,21.25,11.50
1-April-2011,1110.00,1119.00,1095.00,1102.70,1102.920766916070266753,295104,9450,325476330.00,81541,27.63,24.00,-7.30
31-March-2011,1112.55,1126.00,1098.10,1112.75,1113.953730247701655901,475451,16186,529630415.00,131114,27.58,27.90,0.20
30-March-2011,1107.85,1112.40,1099.25,1107.25,1106.727725366876310272,255672,9237,282959291.00,75755,29.63,13.15,-0.60
29-March-2011,1101.50,1108.75,1092.20,1099.25,1102.386210176534271178,479397,13468,528480642.00,155702,32.48,16.55,-2.25
28-March-2011,1082.90,1113.30,1078.50,1099.35,1104.257234339916601750,698336,21765,771142580.00,201213,28.81,34.80,16.45
25-March-2011,1064.80,1095.50,1059.10,1090.85,1075.919522147177074909,702392,19005,755717265.00,258897,36.86,36.40,26.05
24-March-2011,1044.25,1064.75,1044.25,1052.85,1056.505694354108479677,313644,10439,331366672.00,76218,24.30,20.50,8.60
23-March-2011,998.00,1043.00,995.10,1041.05,1031.965629193813506318,954531,25934,985043184.00,468967,49.13,47.90,43.05
22-March-2011,1012.50,1012.50,998.10,1003.35,1004.817401166912045367,458475,14058,460683658.00,94722,20.66,14.40,-9.15
21-March-2011,1006.00,1013.75,998.00,1006.10,1005.258000980140486803,214255,8242,215381553.00,29573,13.80,15.75,0.10
18-March-2011,1015.00,1021.65,1002.00,1003.80,1008.299538233907289075,246012,8006,248053786.00,34412,13.99,19.65,-11.20
17-March-2011,1015.00,1028.00,1007.55,1012.50,1017.068390090995945796,558926,16166,568465967.00,76946,13.77,20.45,-2.50
16-March-2011,1002.00,1032.05,1002.00,1026.60,1021.752374474700609711,576338,16182,588874720.00,197034,34.19,30.05,24.60
15-March-2011,991.25,1003.30,986.25,996.45,996.510187611944829540,395284,12796,393904533.00,62600,15.84,17.05,5.20
14-March-2011,1008.00,1021.90,1005.45,1018.85,1015.465894641856140878,292564,8255,297088764.00,84820,28.99,16.45,10.85
11-March-2011,1009.90,1024.50,1001.00,1007.50,1010.800475669732226624,334686,11115,338300768.00,35006,10.46,23.50,-2.40
10-March-2011,1025.00,1026.60,1009.00,1014.25,1014.917963896121736632,320298,8881,325076194.00,46470,14.51,17.60,-10.75
9-March-2011,1027.00,1039.95,1021.50,1033.55,1032.811750013374088947,542093,14932,559880020.00,132023,24.35,18.45,6.55
8-March-2011,1013.00,1024.50,1006.00,1020.85,1016.196588170047567244,375048,12600,381122498.00,57043,15.21,18.50,7.85
7-March-2011,1008.40,1012.00,992.00,1007.70,1002.167862411398553592,416895,16116,417798771.00,48051,11.53,20.00,-0.70
4-March-2011,1032.90,1045.35,1012.15,1016.35,1025.546636817102632889,479739,15953,491994718.00,63601,13.26,33.20,-16.55
3-March-2011,1010.00,1035.25,996.30,1017.60,1014.712131167268351383,831000,25181,843225781.00,83743,10.08,38.95,7.60
1-March-2011,983.00,1030.00,980.00,1025.95,1005.797829615339223386,855793,25165,860754742.00,281290,32.87,50.00,42.95
28-February-2011,997.00,1005.00,962.00,971.00,984.728192565768452444,1004623,29559,989280591.00,192570,19.17,43.00,-26.00
25-February-2011,969.95,995.90,966.00,987.30,982.427122294829066670,549688,19613,540028400.00,74917,13.63,29.90,17.35
24-February-2011,1006.00,1006.00,944.00,953.45,972.603669403714840878,708671,22960,689256015.00,172309,24.31,62.00,-52.55
23-February-2011,1020.00,1030.00,1006.00,1008.15,1018.061681056827729214,335646,11848,341708331.00,45012,13.41,24.00,-11.85
22-February-2011,1023.60,1033.00,1015.55,1027.80,1022.245777590236586128,457381,12156,467555796.00,141379,30.91,17.45,4.20
21-February-2011,1025.00,1040.90,1007.55,1037.95,1024.110839999445453411,432786,14710,443220834.00,61107,14.12,33.35,12.95
18-February-2011,1059.20,1072.00,1020.00,1025.65,1047.971817738631920028,580507,18123,608354976.00,93074,16.03,52.00,-33.55
17-February-2011,1046.25,1069.00,1036.25,1057.95,1056.100110284051800240,390809,12422,412733428.00,70208,17.96,32.75,11.70
16-February-2011,1053.00,1058.50,1044.00,1053.15,1052.236309617297523689,229212,8559,241185189.00,20969,9.15,14.50,0.15
15-February-2011,1036.00,1063.20,1034.00,1053.05,1049.278797239377156045,451927,16720,474197419.00,61268,13.56,29.20,17.05
14-February-2011,1014.70,1036.90,1014.00,1032.20,1027.954807668501539147,363513,13663,373674936.00,84564,23.26,22.90,17.50
11-February-2011,965.00,1007.95,963.00,1001.60,982.567196897205374587,549698,16889,540115223.00,115564,21.02,44.95,36.60
10-February-2011,960.00,974.00,955.20,961.50,964.092729001375757720,545881,14731,526279903.00,137378,25.17,18.80,1.50
9-February-2011,952.00,983.80,940.15,957.65,965.127182682694319793,731153,25262,705655635.00,79923,10.93,43.65,5.65
8-February-2011,988.00,990.10,946.05,951.10,960.200517818451803738,840449,22258,806999565.00,263818,31.39,44.05,-36.90
7-February-2011,989.00,995.90,975.95,980.30,986.441071847679399166,545376,18506,537981286.00,94678,17.36,19.95,-8.70
4-February-2011,1022.00,1034.75,990.60,996.50,1010.727929456822116983,523254,18079,528867432.00,106463,20.35,44.15,-25.50
3-February-2011,1009.10,1037.00,1003.05,1030.15,1027.572619290029186180,515655,17148,529872959.00,136537,26.48,33.95,21.05
2-February-2011,1010.00,1022.50,1002.45,1008.70,1012.258933444062166330,505740,15721,511939833.00,105593,20.88,20.05,-1.30
1-February-2011,1021.00,1025.00,989.15,993.40,1001.537209281362715644,776567,23348,777760746.00,181100,23.32,35.85,-27.60
31-January-2011,1004.40,1030.00,997.05,1020.00,1014.136690431541153063,699632,21602,709522481.00,104044,14.87,32.95,15.60
28-January-2011,1017.10,1025.00,993.50,1017.05,1007.386963449914851737,840299,24337,846506258.00,135255,16.10,31.50,-0.05
27-January-2011,1048.20,1053.60,1010.00,1016.95,1030.248953271055740076,674721,20325,695130604.00,167410,24.81,43.60,-31.25
25-January-2011,1090.70,1090.70,1033.35,1038.30,1062.674771997147443239,1313909,39132,1396257947.00,201234,15.32,57.35,-52.40
24-January-2011,1072.00,1091.30,1060.60,1083.90,1080.505897135991893667,1541511,43033,1665611726.00,282570,18.33,30.70,11.90
21-January-2011,1044.90,1069.10,1034.20,1065.85,1057.297783687943262411,597840,18456,632094907.00,94229,15.76,34.90,20.95
20-January-2011,1015.90,1065.00,1006.60,1050.80,1036.713705375059956733,612942,18648,635445372.00,60876,9.93,58.40,34.90
19-January-2011,1016.00,1034.50,1016.00,1023.50,1025.948546680258392984,532677,12782,546499194.00,191544,35.96,18.50,7.50
18-January-2011,1011.50,1024.00,999.00,1011.00,1011.516877805182899011,690463,18880,698414978.00,180702,26.17,25.00,-0.50
17-January-2011,1020.00,1020.00,994.10,1000.70,1006.998667455756858402,523810,17849,527475972.00,67879,12.96,25.90,-19.30
14-January-2011,1027.40,1052.80,1005.75,1010.55,1025.401229289728679548,739126,23060,757900709.00,167271,22.63,47.05,-16.85
13-January-2011,1070.00,1070.00,1018.00,1027.40,1044.943172242429804976,1503561,22672,1571135801.00,919166,61.13,52.00,-42.60
12-January-2011,1031.70,1072.20,1024.60,1068.90,1049.087966422766451353,1133387,25367,1189022663.00,360526,31.81,47.60,37.20
11-January-2011,1018.45,1042.70,1002.55,1023.20,1024.176950826865869650,783924,22793,802876892.00,83632,10.67,40.15,4.75
10-January-2011,1046.00,1058.35,1006.00,1014.30,1030.268323324838728668,951192,22654,979982987.00,251345,26.42,52.35,-31.70
7-January-2011,1048.00,1077.10,1035.30,1048.00,1061.630191901145909783,683998,21124,726152928.00,113301,16.56,41.80,0.00
6-January-2011,1075.00,1079.00,1048.50,1053.05,1058.659144688089463756,475008,14715,502871563.00,113616,23.92,30.50,-21.95
5-January-2011,1099.90,1099.90,1065.00,1070.10,1075.421770372508119047,547478,17143,588769760.00,175811,32.11,34.90,-29.80
4-January-2011,1144.50,1147.00,1100.00,1104.10,1115.105589426603046120,615734,14470,686608425.00,266422,43.27,47.00,-40.40
3-January-2011,1153.00,1158.00,1138.15,1143.60,1148.688433745822418932,221420,5920,254342593.00,71832,32.44,19.85,-9.40
31-December-2010,1133.25,1148.45,1133.25,1144.65,1142.456673235852133607,217683,5726,248693396.00,58445,26.85,15.20,11.40
30-December-2010,1130.00,1142.00,1125.90,1137.10,1134.961146558008895318,176947,4838,200827970.00,37531,21.21,16.10,7.10
29-December-2010,1118.00,1131.40,1110.00,1128.30,1122.486737840257285899,241288,6752,270842580.00,49779,20.63,21.40,10.30
28-December-2010,1124.50,1127.50,1110.00,1113.70,1116.303422002994803135,136236,4467,152080713.00,12787,9.39,17.50,-10.80
27-December-2010,1118.00,1135.35,1118.00,1124.05,1128.244392294905641928,153405,4882,173078331.00,12359,8.06,17.35,6.05
24-December-2010,1119.00,1127.85,1112.55,1119.05,1120.266460821386145796,220554,7957,247079249.00,31540,14.30,15.30,0.05
23-December-2010,1137.00,1140.85,1123.80,1130.45,1134.006871724339137048,383892,6224,435336166.00,190049,49.51,17.05,-6.55
22-December-2010,1146.45,1146.45,1121.00,1131.15,1132.725371323001573873,369153,9805,418148969.00,65431,17.72,25.45,-15.30
21-December-2010,1104.00,1142.00,1104.00,1138.55,1132.226158149515282336,391465,11994,443226913.00,68930,17.61,38.00,34.55
20-December-2010,1100.00,1118.00,1088.75,1099.40,1104.104135535329620213,309174,9330,341360292.00,39740,12.85,29.25,-0.60
16-December-2010,1081.00,1111.00,1068.15,1104.30,1090.634546398393501883,687707,19283,750037012.00,88692,12.90,42.85,23.30
15-December-2010,1102.25,1108.70,1072.00,1078.05,1087.374842924152749666,521245,13035,566788700.00,153600,29.47,36.70,-24.20
14-December-2010,1122.00,1131.90,1103.00,1118.85,1116.578975017244450941,437822,12307,488862840.00,71906,16.42,28.90,-3.15
13-December-2010,1125.00,1126.85,1087.05,1118.55,1107.554098274662392021,648163,16665,717875587.00,128080,19.76,39.80,-6.45
10-December-2010,1057.00,1124.95,1041.20,1117.55,1094.907270742756218724,767762,18734,840628196.00,158909,20.70,83.75,60.55
9-December-2010,1102.10,1120.80,1046.20,1057.20,1080.326753031182332715,961506,20080,1038740655.00,331503,34.48,74.60,-44.90
8-December-2010,1105.95,1113.75,1086.00,1106.00,1100.198743113110369789,529085,13865,582098652.00,92492,17.48,27.75,0.05
7-December-2010,1145.00,1146.10,1101.35,1110.30,1111.851834216431992836,739253,17563,821939804.00,238139,32.21,44.75,-34.70
6-December-2010,1183.20,1195.00,1143.00,1150.55,1167.834212411680418993,323824,8409,378172746.00,66805,20.63,52.00,-32.65
3-December-2010,1187.00,1190.60,1168.15,1181.95,1179.809796266873231254,454418,10158,536126808.00,165787,36.48,22.45,-5.05
